ID_Venda;Valor_Desconto;Qtde_Vendido;Valor_Retorno;Total_Venda;Custo_Unitario;Preço_uni;Data_Venda;Id-Canal;Id_Produto;Id_Promocao
1982153;27,800000000000001;6;0;806,20000000000005;70,870000000000005;139;10/08/2013;1;621;3
1982201;0;6;0;834;70,870000000000005;139;08/12/2012;4;597;3
1982382;110,7;27;0;9852,2999999999993;188,13;369;28/05/2012;1;419;9
1982497;0;20;399;7980;183,49000000000001;399;20/04/2012;2;287;1
1982544;0;10;0;6890;316,85000000000002;689;13/03/2012;1;202;1
1982545;147,59999999999999;36;369;13136,4;188,13;369;21/01/2013;1;436;3
1982685;27,800000000000001;4;0;528,20000000000005;70,870000000000005;139;22/04/2011;2;549;9
1982763;0;30;0;11070;188,13;369;11/05/2011;1;419;1
1982797;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;12/03/2013;2;261;3
1983003;0;10;0;1390;70,870000000000005;139;19/09/2012;1;549;1
1983103;0;10;0;3990;183,49000000000001;399;04/06/2013;1;248;1
1983121;0;15;0;3448,5;117,20999999999999;229,90000000000001;19/02/2012;1;453;1
1983155;0;12;0;8388;321,44;699;26/02/2012;1;201;21
1983178;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;02/08/2011;1;274;3
1983180;0;5;0;695;70,870000000000005;139;07/06/2013;1;597;1
1983205;28,899999999999999;12;289;3439,0999999999999;132,90000000000001;289;28/05/2013;4;1412;12
1983658;271,19999999999999;36;0;11932,799999999999;155,88999999999999;339;15/06/2011;3;260;12
1983735;0;20;0;7380;188,13;369;07/06/2011;1;419;1
1983830;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;18/06/2012;1;549;12
1983895;0;30;0;11070;188,13;369;07/06/2012;4;425;1
1984062;103,34999999999999;13;0;8853,6499999999996;316,85000000000002;689;12/10/2011;1;218;14
1984401;0;12;0;6348;243,27000000000001;529;29/08/2012;2;263;12
1984545;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;05/10/2012;1;234;21
1984590;0;5;139;695;70,870000000000005;139;07/05/2013;1;573;1
1984673;0;20;0;2780;70,870000000000005;139;22/06/2012;1;621;1
1985036;0;10;0;4290;197,28;429;28/05/2013;1;270;1
1985126;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;23/08/2012;3;585;3
1985158;0;30;529;15870;243,27000000000001;529;22/08/2011;2;250;1
1985485;0;5;0;695;70,870000000000005;139;29/04/2011;1;573;1
1985591;0;10;0;2000;91,969999999999999;200;18/12/2012;1;1441;1
1985700;128,69999999999999;18;0;7593,3000000000002;197,28;429;19/03/2012;4;283;18
1985741;0;30;0;11070;188,13;369;24/06/2013;1;431;1
1985829;0;6;0;834;70,870000000000005;139;02/03/2013;1;597;3
1985886;0;10;529;5290;243,27000000000001;529;18/10/2012;1;250;1
1986019;40;24;0;4760;91,969999999999999;200;19/12/2013;1;1441;21
1986244;36,899999999999999;24;0;8819,1000000000004;188,13;369;23/09/2011;1;425;12
1986351;0;10;0;1390;70,870000000000005;139;18/01/2013;1;549;1
1986724;40;6;0;1160;91,969999999999999;200;07/12/2011;1;1441;3
1986743;209,69999999999999;12;0;8178,3000000000002;321,44;699;28/04/2013;1;217;12
1986859;0;10;0;3390;155,88999999999999;339;06/09/2012;1;273;1
1986973;0;20;0;8580;197,28;429;30/04/2012;2;283;1
1986990;0;10;0;5290;243,27000000000001;529;28/10/2013;4;250;1
1987017;0;20;0;4598;117,20999999999999;229,90000000000001;09/11/2013;3;441;1
1987471;0;10;0;1390;70,870000000000005;139;28/09/2012;1;621;1
1987623;0;10;0;3990;183,49000000000001;399;20/05/2012;2;248;1
1987669;0;10;699;6990;321,44;699;09/11/2013;3;233;1
1987774;0;10;399;3990;183,49000000000001;399;15/02/2012;1;248;1
1988046;0;10;0;6990;321,44;699;25/02/2013;4;233;1
1988126;0;10;0;6990;321,44;699;27/10/2013;1;209;1
1988377;0;30;369;11070;188,13;369;21/04/2012;1;425;1
1988602;27,800000000000001;12;0;1640,2;70,870000000000005;139;13/12/2013;1;561;12
1988646;0;20;0;4598;117,20999999999999;229,90000000000001;07/06/2013;1;441;1
1988653;0;10;0;3390;155,88999999999999;339;01/08/2011;1;260;1
1988776;110,7;27;0;9852,2999999999993;188,13;369;21/07/2012;2;425;9
1988809;0;20;0;2780;70,870000000000005;139;26/03/2011;1;573;1
1988903;67,799999999999997;12;339;4000,1999999999998;155,88999999999999;339;28/05/2012;1;273;12
1989364;0;10;0;6990;321,44;699;01/02/2011;1;209;1
1989409;0;30;0;11070;188,13;369;18/03/2013;1;419;1
1989411;0;20;0;2780;70,870000000000005;139;24/10/2012;2;573;1
1989571;0;24;0;8856;188,13;369;05/11/2011;4;436;12
1989755;0;10;0;5290;243,27000000000001;529;19/06/2013;1;250;1
1989914;36,899999999999999;36;0;13247,1;188,13;369;14/01/2013;1;425;3
1990045;413,39999999999998;24;0;16122,6;316,85000000000002;689;07/01/2011;4;234;21
1990115;0;15;0;3448,5;117,20999999999999;229,90000000000001;26/12/2013;1;458;1
1990127;0;10;0;4290;197,28;429;29/04/2013;1;283;1
1990164;0;10;0;3990;183,49000000000001;399;14/06/2013;1;248;1
1990359;0;5;0;695;70,870000000000005;139;11/01/2012;4;621;1
1990701;60;6;0;1140;91,969999999999999;200;05/05/2013;1;1441;3
1990785;0;18;0;4138,1999999999998;117,20999999999999;229,90000000000001;30/08/2012;1;441;1
1990979;16,5;6;0;973,5;75,879999999999995;165;21/05/2012;1;947;3
1991248;0;10;0;4290;197,28;429;08/07/2012;2;270;1
1991442;295,19999999999999;72;0;26272,799999999999;188,13;369;06/05/2013;3;419;3
1991785;0;20;0;7380;188,13;369;08/11/2011;1;419;1
1991803;0;10;0;1390;70,870000000000005;139;04/07/2012;1;573;1
1992270;36,899999999999999;36;0;13247,1;188,13;369;15/09/2011;1;419;3
1992316;69,900000000000006;12;0;8318,1000000000004;321,44;699;17/05/2012;1;225;12
1992346;0;20;0;4598;117,20999999999999;229,90000000000001;10/03/2011;1;441;1
1992629;275,60000000000002;12;0;7992,3999999999996;316,85000000000002;689;02/08/2012;1;234;3
1992816;0;20;0;2780;70,870000000000005;139;08/01/2012;1;561;1
1992940;140;18;0;3460;91,969999999999999;200;08/09/2013;4;1441;3
1993059;0;10;0;3990;183,49000000000001;399;14/10/2012;1;248;1
1993068;0;10;0;4290;197,28;429;10/11/2013;1;257;1
1993094;209,69999999999999;12;0;8178,3000000000002;321,44;699;03/05/2011;1;201;21
1993233;0;10;0;6990;321,44;699;09/07/2013;2;209;1
1993286;0;10;0;3990;183,49000000000001;399;18/08/2011;1;261;1
1993358;159,59999999999999;9;0;3431,4000000000001;183,49000000000001;399;10/02/2013;4;287;27
1993686;0;12;0;1980;75,879999999999995;165;06/03/2012;1;947;12
1993855;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;09/09/2012;1;609;3
1994079;349,5;24;0;16426,5;321,44;699;01/05/2013;1;225;12
1994273;0;10;0;6890;316,85000000000002;689;07/02/2011;1;202;1
1994436;0;10;0;4290;197,28;429;29/04/2011;1;283;1
1994462;0;10;139;1390;70,870000000000005;139;16/05/2013;1;621;1
1994666;0;10;699;6990;321,44;699;10/05/2013;1;225;1
1994673;55,600000000000001;12;139;1612,4000000000001;70,870000000000005;139;26/11/2013;1;597;12
1994785;0;10;0;3390;155,88999999999999;339;26/12/2013;1;286;1
1994850;0;5;0;695;70,870000000000005;139;16/10/2013;4;561;1
1994947;0;5;0;695;70,870000000000005;139;08/05/2011;1;549;1
1995012;85,799999999999997;12;0;5062,1999999999998;197,28;429;25/09/2012;3;283;12
1995021;36,899999999999999;36;0;13247,1;188,13;369;21/01/2013;1;425;3
1995033;0;10;0;6990;321,44;699;29/09/2012;1;201;1
1995060;60;6;0;1140;91,969999999999999;200;05/01/2011;1;1441;3
1995159;0;5;0;1000;91,969999999999999;200;16/10/2012;1;1441;1
1995204;0;5;0;695;70,870000000000005;139;16/10/2012;1;561;1
1995257;105,8;12;0;6242,1999999999998;243,27000000000001;529;19/09/2012;1;289;21
1995347;20,5;12;0;2439,5;94,269999999999996;205;01/11/2013;2;1315;21
1995557;0;30;369;11070;188,13;369;21/11/2012;2;425;1
1995838;413,39999999999998;13;0;8543,6000000000004;316,85000000000002;689;23/04/2011;1;218;14
1995961;0;10;0;6890;316,85000000000002;689;30/12/2012;1;218;1
1996080;0;30;0;11070;188,13;369;05/05/2011;1;425;1
1996247;209,69999999999999;13;0;8877,2999999999993;321,44;699;09/06/2012;1;225;14
1996273;0;10;0;4290;197,28;429;20/04/2013;3;257;1
1996376;79,799999999999997;12;0;4708,1999999999998;183,49000000000001;399;10/02/2013;4;287;21
1996664;80;6;0;1120;91,969999999999999;200;23/09/2013;1;1441;3
1997066;0;10;0;6990;321,44;699;24/03/2013;1;201;1
1997084;128,69999999999999;24;0;10167,299999999999;197,28;429;07/10/2013;1;283;3
1997196;86,700000000000003;12;0;3381,3000000000002;132,90000000000001;289;04/12/2011;1;1412;12
1997215;52,899999999999999;12;0;6295,1000000000004;243,27000000000001;529;04/01/2011;1;276;12
1997897;0;10;0;3635;185,31999999999999;363,5;27/08/2012;3;355;1
1997912;0;5;0;695;70,870000000000005;139;02/06/2013;1;597;1
1997925;33,899999999999999;12;0;4034,0999999999999;155,88999999999999;339;06/12/2013;3;273;12
1997931;0;10;0;3990;183,49000000000001;399;20/05/2013;1;274;1
1998181;0;5;0;695;70,870000000000005;139;02/01/2013;2;561;1
1998304;0;12;0;1980;75,879999999999995;165;02/08/2012;1;947;1
1998319;275,60000000000002;9;0;5925,3999999999996;316,85000000000002;689;05/10/2011;2;234;9
1998350;0;10;0;3990;183,49000000000001;399;31/07/2011;2;261;1
1998909;0;30;0;11070;188,13;369;25/12/2013;1;425;1
1998911;27,800000000000001;12;0;1640,2;70,870000000000005;139;14/09/2011;1;597;12
1999030;0;20;0;7380;188,13;369;02/12/2013;4;436;1
1999352;0;5;0;695;70,870000000000005;139;29/01/2011;1;561;1
1999638;0;10;689;6890;316,85000000000002;689;27/09/2012;3;234;1
1999997;114,95;36;0;8161,4499999999998;117,20999999999999;229,90000000000001;22/09/2013;4;453;27
2000014;139,80000000000001;12;0;8248,2000000000007;321,44;699;07/05/2012;1;201;21
2000128;0;10;0;3990;183,49000000000001;399;30/11/2012;1;248;1
2000677;0;12;165;1980;75,879999999999995;165;11/04/2012;1;947;1
2000825;184,5;24;0;8671,5;188,13;369;21/09/2012;2;419;21
2000910;0;12;0;2460;94,269999999999996;205;01/12/2013;1;1314;21
2000937;0;10;0;6990;321,44;699;16/06/2012;1;209;1
2001039;0;10;0;3990;183,49000000000001;399;09/03/2013;1;248;1
2001209;0;10;0;6990;321,44;699;30/12/2011;1;225;1
2001213;0;20;0;7380;188,13;369;27/02/2012;1;419;1
2001551;0;10;0;3990;183,49000000000001;399;15/07/2011;1;287;1
2001697;0;10;0;6890;316,85000000000002;689;12/11/2013;1;218;1
2001777;0;30;0;6897;117,20999999999999;229,90000000000001;17/03/2013;3;441;1
2001844;0;10;0;3990;183,49000000000001;399;18/10/2011;1;287;1
2001879;41,700000000000003;12;0;1626,3;70,870000000000005;139;18/11/2012;1;621;12
2002033;85,799999999999997;9;0;3775,1999999999998;197,28;429;06/05/2012;1;257;18
2002173;0;10;0;4290;197,28;429;12/08/2011;1;283;1
2002274;110,7;24;0;8745,2999999999993;188,13;369;03/10/2012;1;431;12
2002368;0;20;0;2780;70,870000000000005;139;17/12/2013;1;609;1
2002403;27,800000000000001;36;278;4976,1999999999998;70,870000000000005;139;20/12/2012;3;561;12
2002466;0;10;0;3990;183,49000000000001;399;13/01/2013;1;261;1
2003053;36,899999999999999;18;369;6605,1000000000004;188,13;369;12/03/2013;1;425;18
2003163;279,60000000000002;12;0;8108,3999999999996;321,44;699;30/11/2011;1;233;21
2003256;0;10;0;3390;155,88999999999999;339;23/05/2012;1;260;1
2003363;0;5;0;695;70,870000000000005;139;14/07/2012;1;561;1
2003375;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;05/10/2011;1;218;3
2003429;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;23/05/2013;1;218;3
2003820;0;10;0;4290;197,28;429;15/05/2013;4;257;1
2003906;0;40;0;5560;70,870000000000005;139;27/05/2011;2;597;1
2004059;0;30;0;11070;188,13;369;24/02/2011;4;436;1
2004143;28,899999999999999;12;289;3439,0999999999999;132,90000000000001;289;18/08/2013;1;1412;3
2004218;0;30;0;11070;188,13;369;23/12/2012;1;431;1
2004364;0;15;0;3448,5;117,20999999999999;229,90000000000001;02/10/2012;1;441;1
2004421;0;10;0;3390;155,88999999999999;339;23/01/2013;2;273;1
2004448;0;10;0;3635;185,31999999999999;363,5;23/12/2012;3;355;1
2004535;42,899999999999999;12;0;5105,1000000000004;197,28;429;26/11/2013;1;270;21
2004560;50,850000000000001;13;0;4356,1499999999996;155,88999999999999;339;04/07/2013;1;247;5
2004799;0;5;0;695;70,870000000000005;139;05/03/2013;1;632;1
2004926;0;10;0;3990;183,49000000000001;399;11/01/2011;1;261;1
2004952;0;10;0;4290;197,28;429;07/01/2011;1;257;1
2004983;42,899999999999999;12;0;5105,1000000000004;197,28;429;27/12/2012;1;257;3
2005210;69,900000000000006;12;0;8318,1000000000004;321,44;699;17/04/2012;1;201;21
2005350;0;18;0;4138,1999999999998;117,20999999999999;229,90000000000001;21/08/2012;1;441;3
2005403;0;15;139;2085;70,870000000000005;139;29/03/2011;4;632;1
2005426;79,799999999999997;12;0;4708,1999999999998;183,49000000000001;399;27/01/2013;3;274;12
2005488;0;20;0;7380;188,13;369;11/03/2011;2;436;1
2005519;119,7;12;0;4668,3000000000002;183,49000000000001;399;17/08/2013;1;274;3
2005605;158,69999999999999;9;0;4602,3000000000002;243,27000000000001;529;30/10/2012;2;276;18
2005692;139,80000000000001;12;0;8248,2000000000007;321,44;699;01/03/2012;1;209;21
2005712;0;5;0;695;70,870000000000005;139;21/08/2012;1;597;1
2005786;0;12;0;8268;316,85000000000002;689;03/09/2013;1;202;3
2005910;0;10;0;6890;316,85000000000002;689;19/06/2011;1;202;1
2005930;0;12;0;8388;321,44;699;30/05/2011;1;217;12
2006175;0;15;0;3448,5;117,20999999999999;229,90000000000001;14/05/2012;1;453;1
2006210;105,8;12;529;6242,1999999999998;243,27000000000001;529;15/01/2012;1;276;12
2006743;0;15;0;3448,5;117,20999999999999;229,90000000000001;12/04/2011;1;453;1
2006856;0;10;0;6890;316,85000000000002;689;29/09/2013;1;202;1
2006923;0;30;0;11070;188,13;369;02/05/2011;1;425;1
2007230;0;20;0;4000;91,969999999999999;200;11/08/2011;1;1441;1
2007266;0;10;0;3990;183,49000000000001;399;09/06/2013;4;261;1
2007411;0;9;0;6201;316,85000000000002;689;05/09/2012;4;234;27
2007488;0;15;0;3448,5;117,20999999999999;229,90000000000001;01/06/2013;1;453;1
2007749;41,700000000000003;6;0;792,29999999999995;70,870000000000005;139;27/01/2012;4;549;3
2007772;13,9;12;0;1654,0999999999999;70,870000000000005;139;23/05/2011;3;597;12
2007779;0;90;0;33210;188,13;369;15/04/2011;2;425;1
2008322;36,899999999999999;12;369;4391,1000000000004;188,13;369;22/10/2012;3;436;21
2008437;0;10;0;3390;155,88999999999999;339;03/12/2013;1;247;1
2008483;0;12;0;1668;70,870000000000005;139;06/12/2011;1;561;1
2008753;40;4;0;760;91,969999999999999;200;25/07/2013;1;1441;9
2008792;0;5;139;695;70,870000000000005;139;04/09/2012;1;621;1
2009020;79,799999999999997;12;0;4708,1999999999998;183,49000000000001;399;29/11/2012;1;274;3
2009073;85,799999999999997;12;0;5062,1999999999998;197,28;429;26/08/2012;1;270;3
2009207;0;20;369;7380;188,13;369;28/02/2011;1;419;1
2009212;68,969999999999999;24;0;5448,6300000000001;117,20999999999999;229,90000000000001;06/01/2011;1;441;12
2009279;0;10;0;3990;183,49000000000001;399;23/12/2013;1;248;1
2009383;0;40;0;5560;70,870000000000005;139;17/10/2013;3;549;1
2009940;166,05000000000001;39;0;14224,950000000001;188,13;369;09/12/2013;1;425;5
2009948;0;10;0;4290;197,28;429;10/10/2013;1;244;1
2010237;0;10;0;6990;321,44;699;08/07/2011;4;225;1
2010242;0;30;0;11070;188,13;369;17/07/2012;1;431;1
2010311;36,899999999999999;24;0;8819,1000000000004;188,13;369;13/02/2013;1;425;12
2010330;103,455;18;0;4034,7449999999999;117,20999999999999;229,90000000000001;16/02/2012;1;458;5
2010404;0;10;0;3990;183,49000000000001;399;26/12/2013;1;274;1
2010425;0;5;0;695;70,870000000000005;139;28/06/2013;1;561;1
2010679;0;15;0;3448,5;117,20999999999999;229,90000000000001;17/11/2013;1;458;1
2010700;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;08/06/2012;1;458;3
2010714;0;20;0;7380;188,13;369;19/09/2012;2;419;1
2011063;105,8;12;0;6242,1999999999998;243,27000000000001;529;05/06/2012;1;276;21
2011318;0;5;0;695;70,870000000000005;139;23/02/2011;1;597;1
2011560;82;24;0;4838;94,269999999999996;205;19/04/2013;2;1313;21
2011792;0;20;0;4598;117,20999999999999;229,90000000000001;08/08/2011;1;441;1
2011890;0;30;0;11070;188,13;369;22/05/2011;1;436;1
2012047;0;10;0;6890;316,85000000000002;689;14/05/2013;1;234;1
2012081;0;15;0;3448,5;117,20999999999999;229,90000000000001;20/01/2013;1;441;1
2012224;0;10;0;6890;316,85000000000002;689;03/02/2012;1;202;1
2012232;0;5;139;695;70,870000000000005;139;25/10/2011;4;561;1
2012343;101,7;12;0;3966,3000000000002;155,88999999999999;339;07/02/2013;1;273;12
2012414;0;39;369;14391;188,13;369;02/04/2012;1;431;5
2012630;119,7;12;0;4668,3000000000002;183,49000000000001;399;12/01/2013;1;274;3
2013037;0;10;0;5290;243,27000000000001;529;12/11/2013;1;289;1
2013323;0;12;0;4788;183,49000000000001;399;28/06/2012;1;261;21
2013349;0;5;0;695;70,870000000000005;139;13/01/2012;1;621;1
2013899;85,799999999999997;12;429;5062,1999999999998;197,28;429;27/11/2012;2;257;12
2013913;0;10;0;6890;316,85000000000002;689;20/08/2013;1;234;1
2013990;41,700000000000003;24;139;3294,3000000000002;70,870000000000005;139;28/09/2013;1;609;21
2013993;0;10;0;3990;183,49000000000001;399;16/09/2011;4;248;1
2014015;0;5;0;695;70,870000000000005;139;11/10/2012;1;597;1
2014025;0;15;278;2085;70,870000000000005;139;25/11/2013;2;597;1
2014310;0;10;0;3390;155,88999999999999;339;06/05/2012;1;286;1
2014561;33,899999999999999;12;339;4034,0999999999999;155,88999999999999;339;23/08/2012;1;286;12
2014659;239,40000000000001;36;0;14124,6;183,49000000000001;399;01/10/2011;4;274;3
2014775;0;10;0;3990;183,49000000000001;399;23/04/2013;2;274;1
2014873;0;10;0;4290;197,28;429;22/08/2012;1;244;1
2014912;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;18/05/2013;1;453;3
2015055;209,69999999999999;9;0;6081,3000000000002;321,44;699;16/11/2013;1;225;18
2015243;135,59999999999999;12;0;3932,4000000000001;155,88999999999999;339;23/02/2013;1;286;12
2015362;0;10;0;6990;321,44;699;05/11/2013;1;225;1
2015431;0;20;0;2780;70,870000000000005;139;12/09/2013;1;561;1
2015452;0;10;0;6890;316,85000000000002;689;03/07/2011;1;234;1
2015596;147,59999999999999;36;0;13136,4;188,13;369;26/09/2013;1;425;3
2015639;0;5;0;695;70,870000000000005;139;08/10/2012;1;585;1
2016180;0;30;0;11070;188,13;369;25/09/2013;1;419;1
2017046;13,9;6;0;820,10000000000002;70,870000000000005;139;08/04/2011;1;585;3
2017097;0;10;289;2890;132,90000000000001;289;11/05/2012;1;1412;1
2017117;0;10;429;4290;197,28;429;03/04/2012;1;270;1
2017222;27,800000000000001;6;139;806,20000000000005;70,870000000000005;139;28/10/2012;1;597;3
2017224;0;5;0;825;75,879999999999995;165;16/07/2012;2;947;1
2017229;0;36;0;13284;188,13;369;18/03/2012;1;436;3
2017239;0;10;0;4290;197,28;429;08/07/2013;1;244;1
2017305;0;6;0;834;70,870000000000005;139;03/09/2013;1;609;3
2017366;171,59999999999999;12;429;4976,3999999999996;197,28;429;11/10/2011;3;244;3
2017399;0;10;0;3990;183,49000000000001;399;02/07/2013;1;261;1
2017567;0;12;0;4788;183,49000000000001;399;23/09/2013;1;287;21
2017675;0;6;0;834;70,870000000000005;139;09/02/2012;1;597;3
2017719;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;02/11/2011;1;234;3
2017926;36,899999999999999;36;0;13247,1;188,13;369;10/08/2012;1;436;3
2017971;0;5;0;1000;91,969999999999999;200;02/03/2013;1;1441;1
2018302;69,5;24;0;3266,5;70,870000000000005;139;19/06/2011;1;585;12
2018315;0;20;0;3300;75,879999999999995;165;28/04/2013;1;947;1
2018344;0;5;0;695;70,870000000000005;139;04/05/2011;1;621;1
2018800;0;10;0;4290;197,28;429;31/05/2012;1;244;1
2018991;0;10;0;4290;197,28;429;14/12/2012;1;257;1
2019015;0;9;0;2601;132,90000000000001;289;17/05/2012;2;1412;27
2019062;52,899999999999999;9;0;4708,1000000000004;243,27000000000001;529;07/05/2012;4;276;18
2019225;45,979999999999997;24;0;5471,6199999999999;117,20999999999999;229,90000000000001;11/01/2012;1;453;21
2019351;13,9;12;0;1654,0999999999999;70,870000000000005;139;06/09/2013;1;573;12
2019973;0;30;0;10170;155,88999999999999;339;17/07/2012;2;286;1
2020035;0;5;0;695;70,870000000000005;139;01/08/2012;1;549;1
2020062;0;24;0;8856;188,13;369;21/10/2012;1;436;12
2020112;0;5;0;695;70,870000000000005;139;26/06/2013;1;632;1
2020119;0;15;0;3448,5;117,20999999999999;229,90000000000001;23/07/2011;1;441;1
2020457;36,899999999999999;36;0;13247,1;188,13;369;14/12/2013;1;419;3
2020538;135,59999999999999;12;0;3932,4000000000001;155,88999999999999;339;26/10/2013;1;260;21
2020613;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;19/09/2013;1;597;3
2020637;0;5;0;695;70,870000000000005;139;03/01/2013;2;585;1
2020893;271,19999999999999;36;0;11932,799999999999;155,88999999999999;339;28/01/2012;2;247;12
2021294;0;10;0;2050;94,269999999999996;205;30/03/2012;1;1312;1
2021295;0;12;0;4788;183,49000000000001;399;24/03/2012;1;287;3
2021333;0;30;0;11070;188,13;369;08/01/2011;1;425;1
2021596;0;10;699;6990;321,44;699;29/12/2013;1;225;1
2021824;0;20;139;2780;70,870000000000005;139;22/05/2012;2;621;1
2022142;0;30;0;11070;188,13;369;20/08/2013;1;425;1
2022247;13,9;6;139;820,10000000000002;70,870000000000005;139;12/05/2013;4;585;3
2022449;0;20;0;2780;70,870000000000005;139;09/05/2012;3;609;1
2022517;16,5;6;0;973,5;75,879999999999995;165;07/04/2012;1;947;3
2022635;279,60000000000002;12;0;8108,3999999999996;321,44;699;17/06/2011;4;217;12
2022654;41,700000000000003;24;0;3294,3000000000002;70,870000000000005;139;12/01/2011;1;609;21
2022669;0;10;165;1650;75,879999999999995;165;02/11/2013;2;947;1
2022729;0;10;0;6990;321,44;699;22/02/2011;2;217;1
2023071;0;20;0;7380;188,13;369;04/04/2012;1;419;1
2023152;0;6;0;990;75,879999999999995;165;19/11/2013;1;947;3
2023238;0;10;0;6890;316,85000000000002;689;20/06/2013;1;218;1
2023319;0;20;0;7380;188,13;369;13/12/2012;1;431;1
2023358;0;10;0;3990;183,49000000000001;399;11/10/2012;1;274;1
2023548;67,799999999999997;9;0;2983,1999999999998;155,88999999999999;339;23/04/2012;2;260;27
2023764;91,959999999999994;24;0;5425,6400000000003;117,20999999999999;229,90000000000001;03/02/2011;1;441;21
2024137;0;30;0;11070;188,13;369;16/10/2011;1;431;1
2024146;0;10;0;4290;197,28;429;09/09/2013;1;270;1
2024206;0;10;0;3390;155,88999999999999;339;14/03/2013;1;286;1
2024240;370,30000000000001;18;529;9151,7000000000007;243,27000000000001;529;07/03/2013;2;289;18
2024282;41,700000000000003;12;0;1626,3;70,870000000000005;139;19/08/2011;4;549;12
2024414;0;10;0;6890;316,85000000000002;689;07/11/2012;1;218;1
2024478;36,899999999999999;24;0;8819,1000000000004;188,13;369;11/12/2012;1;419;12
2024533;36,899999999999999;18;369;6605,1000000000004;188,13;369;04/10/2012;2;431;18
2024606;0;10;0;5290;243,27000000000001;529;01/06/2013;1;276;1
2024722;209,69999999999999;12;699;8178,3000000000002;321,44;699;09/01/2011;1;217;12
2024750;0;15;0;3448,5;117,20999999999999;229,90000000000001;24/08/2012;1;441;1
2024988;0;30;0;11070;188,13;369;06/03/2011;2;425;1
2025223;0;10;205;2050;94,269999999999996;205;17/12/2012;1;1312;1
2025356;0;10;0;3990;183,49000000000001;399;05/02/2011;1;287;1
2025497;45,979999999999997;24;0;5471,6199999999999;117,20999999999999;229,90000000000001;08/11/2011;1;453;12
2025504;0;10;0;6990;321,44;699;04/07/2013;1;209;1
2025539;0;20;0;4598;117,20999999999999;229,90000000000001;12/01/2013;1;453;1
2025662;0;10;0;4290;197,28;429;24/01/2011;1;244;1
2026037;42,899999999999999;12;0;5105,1000000000004;197,28;429;09/03/2012;3;244;21
2026148;0;12;0;5148;197,28;429;21/02/2012;1;270;3
2026199;0;5;0;695;70,870000000000005;139;19/04/2013;1;561;1
2026207;139,80000000000001;12;0;8248,2000000000007;321,44;699;16/10/2013;1;217;21
2026241;0;10;0;2000;91,969999999999999;200;30/04/2013;1;1441;1
2026269;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;24/10/2012;1;549;12
2026308;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;06/11/2013;1;218;21
2026523;0;12;0;8268;316,85000000000002;689;02/12/2012;1;218;3
2026753;0;20;0;4598;117,20999999999999;229,90000000000001;26/11/2011;1;441;1
2026897;0;20;0;8580;197,28;429;30/06/2013;4;270;1
2027090;0;20;0;13980;321,44;699;21/10/2013;3;233;1
2027112;0;5;0;695;70,870000000000005;139;02/02/2012;1;561;1
2027167;0;10;0;3990;183,49000000000001;399;20/01/2011;1;261;1
2027426;0;10;0;2050;94,269999999999996;205;04/01/2012;1;1313;1
2027441;128,69999999999999;12;0;5019,3000000000002;197,28;429;05/03/2011;1;257;3
2027524;61,5;12;0;2398,5;94,269999999999996;205;08/12/2012;1;1314;21
2027551;0;30;0;11070;188,13;369;24/01/2013;1;431;1
2027636;0;5;0;1000;91,969999999999999;200;12/04/2012;1;1441;1
2027662;91,959999999999994;24;0;5425,6400000000003;117,20999999999999;229,90000000000001;07/01/2013;1;441;12
2027674;42,899999999999999;12;0;5105,1000000000004;197,28;429;01/05/2012;1;283;12
2027895;0;20;0;4000;91,969999999999999;200;18/12/2012;1;1441;1
2028137;27,800000000000001;48;139;6644,1999999999998;70,870000000000005;139;13/06/2011;3;621;21
2028291;370,30000000000001;36;1058;18673,700000000001;243,27000000000001;529;23/04/2011;3;276;12
2028336;68,969999999999999;18;0;4069,23;117,20999999999999;229,90000000000001;26/01/2012;2;453;27
2028436;0;20;0;2780;70,870000000000005;139;21/12/2012;1;609;1
2028511;0;5;0;695;70,870000000000005;139;16/03/2012;1;561;1
2028543;0;40;369;14760;188,13;369;07/06/2012;4;419;1
2028880;0;10;0;6890;316,85000000000002;689;02/10/2011;2;218;1
2029403;0;20;0;8580;197,28;429;20/01/2013;4;257;1
2029405;0;10;139;1390;70,870000000000005;139;13/06/2013;4;597;1
2029750;128,69999999999999;12;0;5019,3000000000002;197,28;429;10/07/2012;2;257;3
2029822;115,59999999999999;12;0;3352,4000000000001;132,90000000000001;289;24/11/2011;1;1412;3
2029880;68,900000000000006;9;0;6132,1000000000004;316,85000000000002;689;07/06/2011;4;202;18
